Order ID,Order_Date,City,Month,Hour,DayOfWeek,DayType,Total_Items,Unique_Products,Order_Value,Order_Segment,Categories,Is_Multi_Product
141493,2019-01-02 11:26:00,Los Angeles,1,11,Wednesday,Weekday,1,1,379.99,High,Electronics,0
141494,2019-01-07 00:40:00,Austin,1,0,Monday,Weekday,2,1,7.68,Low,Accessories,0
141495,2019-01-19 18:02:00,Dallas,1,18,Saturday,Weekend,1,1,1700.0,High,Electronics,0
141496,2019-01-31 16:21:00,Los Angeles,1,16,Thursday,Weekday,1,1,11.99,Low,Audio,0
141497,2019-01-29 18:07:00,Atlanta,1,18,Tuesday,Weekday,1,1,11.99,Low,Audio,0
141498,2019-01-08 07:31:00,Austin,1,7,Tuesday,Weekday,1,1,3.84,Low,Accessories,0
141499,2019-01-19 15:17:00,San Francisco,1,15,Saturday,Weekend,1,1,600.0,High,Electronics,0
141500,2019-01-12 11:56:00,New York City,1,11,Saturday,Weekend,1,1,600.0,High,Electronics,0
141501,2019-01-25 12:38:00,Los Angeles,1,12,Friday,Weekday,1,1,3.84,Low,Accessories,0
141502,2019-01-08 20:07:00,San Francisco,1,20,Tuesday,Weekday,2,1,7.68,Low,Accessories,0
141503,2019-01-03 19:54:00,Dallas,1,19,Thursday,Weekday,1,1,389.99,High,Electronics,0
141504,2019-01-13 13:37:00,Seattle,1,13,Sunday,Weekend,1,1,700.0,High,Electronics,0
141505,2019-01-05 06:59:00,New York City,1,6,Saturday,Weekend,1,1,389.99,High,Electronics,0
141506,2019-01-24 19:03:00,Atlanta,1,19,Thursday,Weekday,1,1,600.0,High,Electronics,0
141507,2019-01-19 20:07:00,Los Angeles,1,20,Saturday,Weekend,1,1,150.0,High,Audio,0
141508,2019-01-18 19:11:00,Austin,1,19,Friday,Weekday,1,1,11.95,Low,Accessories,0
141509,2019-01-16 11:11:00,San Francisco,1,11,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
141510,2019-01-16 14:32:00,Los Angeles,1,14,Wednesday,Weekday,2,1,23.98,Medium,Audio,0
141511,2019-01-14 16:57:00,New York City,1,16,Monday,Weekday,1,1,389.99,High,Electronics,0
141512,2019-01-08 20:12:00,Los Angeles,1,20,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
141513,2019-01-18 22:22:00,Atlanta,1,22,Friday,Weekday,1,1,150.0,High,Audio,0
141514,2019-01-27 21:26:00,Boston,1,21,Sunday,Weekend,1,1,600.0,High,Electronics,0
141515,2019-01-12 16:34:00,Seattle,1,16,Saturday,Weekend,1,1,379.99,High,Electronics,0
141516,2019-01-17 19:53:00,Seattle,1,19,Thursday,Weekday,1,1,600.0,High,Home Appliances,0
141517,2019-01-13 14:14:00,Los Angeles,1,14,Sunday,Weekend,1,1,700.0,High,Electronics,0
141518,2019-01-01 11:41:00,Los Angeles,1,11,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
141519,2019-01-18 17:16:00,San Francisco,1,17,Friday,Weekday,1,1,14.95,Medium,Accessories,0
141520,2019-01-15 11:24:00,Atlanta,1,11,Tuesday,Weekday,1,1,700.0,High,Electronics,0
141521,2019-01-06 11:19:00,Los Angeles,1,11,Sunday,Weekend,1,1,11.99,Low,Audio,0
141522,2019-01-02 23:35:00,Dallas,1,23,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
141523,2019-01-02 13:17:00,San Francisco,1,13,Wednesday,Weekday,1,1,600.0,High,Electronics,0
141524,2019-01-11 13:18:00,Boston,1,13,Friday,Weekday,1,1,11.95,Low,Accessories,0
141525,2019-01-07 04:31:00,Los Angeles,1,4,Monday,Weekday,2,1,5.98,Low,Accessories,0
141526,2019-01-21 22:12:00,New York City,1,22,Monday,Weekday,2,1,7.68,Low,Accessories,0
141527,2019-01-25 18:52:00,Los Angeles,1,18,Friday,Weekday,1,1,150.0,High,Audio,0
141528,2019-01-11 02:13:00,Austin,1,2,Friday,Weekday,3,1,8.97,Low,Accessories,0
141529,2019-01-13 12:55:00,Austin,1,12,Sunday,Weekend,1,1,99.99,Medium,Audio,0
141530,2019-01-19 18:13:00,Austin,1,18,Saturday,Weekend,1,1,2.99,Low,Accessories,0
141531,2019-01-15 18:03:00,New York City,1,18,Tuesday,Weekday,1,1,300.0,High,Electronics,0
141532,2019-01-12 08:44:00,San Francisco,1,8,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
141533,2019-01-01 13:34:00,Seattle,1,13,Tuesday,Weekday,1,1,379.99,High,Electronics,0
141534,2019-01-05 10:02:00,San Francisco,1,10,Saturday,Weekend,1,1,99.99,Medium,Audio,0
141535,2019-01-03 10:59:00,Portland,1,10,Thursday,Weekday,1,1,11.99,Low,Audio,0
141536,2019-01-30 16:35:00,Portland,1,16,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
141537,2019-01-06 09:37:00,Portland,1,9,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
141538,2019-01-12 15:38:00,New York City,1,15,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
141539,2019-01-16 15:22:00,San Francisco,1,15,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
141540,2019-01-10 14:07:00,Los Angeles,1,14,Thursday,Weekday,1,1,150.0,High,Audio,0
141541,2019-01-27 22:39:00,Boston,1,22,Sunday,Weekend,1,1,2.99,Low,Accessories,0
141542,2019-01-20 18:33:00,San Francisco,1,18,Sunday,Weekend,1,1,3.84,Low,Accessories,0
141543,2019-01-25 10:48:00,Atlanta,1,10,Friday,Weekday,1,1,14.95,Medium,Accessories,0
141544,2019-01-03 18:32:00,San Francisco,1,18,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
141545,2019-01-16 20:17:00,Dallas,1,20,Wednesday,Weekday,1,1,600.0,High,Electronics,0
141546,2019-01-22 02:39:00,Atlanta,1,2,Tuesday,Weekday,1,1,109.99,Medium,Electronics,0
141547,2019-01-12 10:26:00,San Francisco,1,10,Saturday,Weekend,2,1,23.9,Medium,Accessories,0
141548,2019-01-11 23:00:00,Los Angeles,1,23,Friday,Weekday,1,1,14.95,Medium,Accessories,0
141549,2019-01-15 10:53:00,Atlanta,1,10,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
141550,2019-01-31 10:58:00,Boston,1,10,Thursday,Weekday,4,3,1011.99,High,"Audio, Electronics",1
141551,2019-01-19 16:39:00,Los Angeles,1,16,Saturday,Weekend,2,1,29.9,Medium,Accessories,0
141552,2019-01-10 10:40:00,New York City,1,10,Thursday,Weekday,1,1,99.99,Medium,Audio,0
141553,2019-01-27 00:07:00,San Francisco,1,0,Sunday,Weekend,1,1,99.99,Medium,Audio,0
141554,2019-01-04 12:57:00,Austin,1,12,Friday,Weekday,1,1,11.95,Low,Accessories,0
141555,2019-01-15 10:18:00,Dallas,1,10,Tuesday,Weekday,3,1,8.97,Low,Accessories,0
141556,2019-01-29 10:07:00,New York City,1,10,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
141557,2019-01-23 22:54:00,San Francisco,1,22,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
141558,2019-01-01 12:14:00,Dallas,1,12,Tuesday,Weekday,1,1,389.99,High,Electronics,0
141559,2019-01-26 22:08:00,Boston,1,22,Saturday,Weekend,1,1,11.99,Low,Audio,0
141560,2019-01-09 13:34:00,Seattle,1,13,Wednesday,Weekday,1,1,379.99,High,Electronics,0
141561,2019-01-09 17:19:00,San Francisco,1,17,Wednesday,Weekday,1,1,11.99,Low,Audio,0
141562,2019-01-29 12:47:00,Los Angeles,1,12,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
141563,2019-01-15 15:52:00,San Francisco,1,15,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
141564,2019-01-29 11:03:00,New York City,1,11,Tuesday,Weekday,1,1,150.0,High,Audio,0
141565,2019-01-13 06:05:00,San Francisco,1,6,Sunday,Weekend,1,1,11.99,Low,Audio,0
141566,2019-01-13 18:41:00,San Francisco,1,18,Sunday,Weekend,1,1,149.99,Medium,Electronics,0
141567,2019-01-09 20:37:00,Los Angeles,1,20,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
141568,2019-01-26 20:30:00,San Francisco,1,20,Saturday,Weekend,1,1,999.99,High,Electronics,0
141569,2019-01-11 11:15:00,Los Angeles,1,11,Friday,Weekday,1,1,1700.0,High,Electronics,0
141570,2019-01-11 16:49:00,Dallas,1,16,Friday,Weekday,1,1,11.95,Low,Accessories,0
141571,2019-01-21 23:01:00,San Francisco,1,23,Monday,Weekday,1,1,14.95,Medium,Accessories,0
141572,2019-01-13 23:51:00,Austin,1,23,Sunday,Weekend,1,1,2.99,Low,Accessories,0
141573,2019-01-04 17:39:00,Atlanta,1,17,Friday,Weekday,1,1,14.95,Medium,Accessories,0
141574,2019-01-19 16:56:00,Los Angeles,1,16,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
141575,2019-01-07 10:42:00,Seattle,1,10,Monday,Weekday,1,1,11.95,Low,Accessories,0
141576,2019-01-05 20:21:00,Atlanta,1,20,Saturday,Weekend,1,1,150.0,High,Audio,0
141577,2019-01-30 20:19:00,Seattle,1,20,Wednesday,Weekday,1,1,300.0,High,Electronics,0
141578,2019-01-24 05:51:00,Portland,1,5,Thursday,Weekday,1,1,99.99,Medium,Audio,0
141579,2019-01-23 16:11:00,Los Angeles,1,16,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
141580,2019-01-28 11:02:00,Boston,1,11,Monday,Weekday,1,1,3.84,Low,Accessories,0
141581,2019-01-28 20:50:00,San Francisco,1,20,Monday,Weekday,1,1,150.0,High,Audio,0
141582,2019-01-15 01:45:00,San Francisco,1,1,Tuesday,Weekday,1,1,700.0,High,Electronics,0
141583,2019-01-30 12:48:00,Dallas,1,12,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
141584,2019-01-14 16:51:00,New York City,1,16,Monday,Weekday,1,1,1700.0,High,Electronics,0
141585,2019-01-11 10:04:00,San Francisco,1,10,Friday,Weekday,2,1,7.68,Low,Accessories,0
141586,2019-01-26 20:16:00,San Francisco,1,20,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
141587,2019-01-29 15:14:00,Dallas,1,15,Tuesday,Weekday,2,2,161.95,High,"Accessories, Audio",1
141588,2019-01-03 01:43:00,Dallas,1,1,Thursday,Weekday,1,1,3.84,Low,Accessories,0
141589,2019-01-10 13:56:00,Seattle,1,13,Thursday,Weekday,1,1,11.99,Low,Audio,0
141590,2019-01-05 16:40:00,Boston,1,16,Saturday,Weekend,1,1,99.99,Medium,Audio,0
141591,2019-01-27 23:59:00,Seattle,1,23,Sunday,Weekend,1,1,999.99,High,Electronics,0
141592,2019-01-05 11:30:00,San Francisco,1,11,Saturday,Weekend,2,1,7.68,Low,Accessories,0
141593,2019-01-09 14:26:00,Los Angeles,1,14,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
141594,2019-01-30 12:09:00,Atlanta,1,12,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
141595,2019-01-27 14:36:00,Boston,1,14,Sunday,Weekend,1,1,999.99,High,Electronics,0
141596,2019-01-01 17:30:00,Boston,1,17,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
141597,2019-01-28 12:38:00,San Francisco,1,12,Monday,Weekday,2,1,5.98,Low,Accessories,0
141598,2019-01-12 13:28:00,Seattle,1,13,Saturday,Weekend,1,1,109.99,Medium,Electronics,0
141599,2019-01-17 11:59:00,Portland,1,11,Thursday,Weekday,1,1,2.99,Low,Accessories,0
141600,2019-01-27 09:08:00,San Francisco,1,9,Sunday,Weekend,2,1,5.98,Low,Accessories,0
141601,2019-01-07 19:45:00,Atlanta,1,19,Monday,Weekday,1,1,14.95,Medium,Accessories,0
141602,2019-01-13 20:17:00,Atlanta,1,20,Sunday,Weekend,1,1,149.99,Medium,Electronics,0
141603,2019-01-24 10:54:00,Seattle,1,10,Thursday,Weekday,1,1,11.99,Low,Audio,0
141604,2019-01-01 23:58:00,San Francisco,1,23,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
141605,2019-01-10 19:52:00,San Francisco,1,19,Thursday,Weekday,1,1,11.99,Low,Audio,0
141606,2019-01-02 01:26:00,Austin,1,1,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
141607,2019-01-27 20:18:00,Dallas,1,20,Sunday,Weekend,2,1,7.68,Low,Accessories,0
141608,2019-01-14 17:47:00,San Francisco,1,17,Monday,Weekday,1,1,14.95,Medium,Accessories,0
141609,2019-01-04 14:05:00,San Francisco,1,14,Friday,Weekday,1,1,150.0,High,Audio,0
141610,2019-01-29 16:55:00,San Francisco,1,16,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
141611,2019-01-27 18:29:00,Atlanta,1,18,Sunday,Weekend,1,1,150.0,High,Audio,0
141612,2019-01-24 10:33:00,Los Angeles,1,10,Thursday,Weekday,1,1,150.0,High,Audio,0
141613,2019-01-01 10:21:00,Atlanta,1,10,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
141614,2019-01-09 13:03:00,San Francisco,1,13,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
141615,2019-01-24 18:39:00,Los Angeles,1,18,Thursday,Weekday,1,1,11.99,Low,Audio,0
141616,2019-01-24 00:56:00,Boston,1,0,Thursday,Weekday,1,1,3.84,Low,Accessories,0
141617,2019-01-26 02:00:00,Los Angeles,1,2,Saturday,Weekend,1,1,11.99,Low,Audio,0
141618,2019-01-09 11:07:00,Dallas,1,11,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
141619,2019-01-12 20:15:00,San Francisco,1,20,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
141620,2019-01-09 10:56:00,New York City,1,10,Wednesday,Weekday,3,1,8.97,Low,Accessories,0
141621,2019-01-12 09:49:00,Atlanta,1,9,Saturday,Weekend,1,1,2.99,Low,Accessories,0
141622,2019-01-27 12:46:00,Portland,1,12,Sunday,Weekend,1,1,11.95,Low,Accessories,0
141623,2019-01-06 14:21:00,San Francisco,1,14,Sunday,Weekend,1,1,600.0,High,Electronics,0
141624,2019-01-18 21:07:00,San Francisco,1,21,Friday,Weekday,1,1,11.95,Low,Accessories,0
141625,2019-01-29 08:48:00,Boston,1,8,Tuesday,Weekday,4,1,11.96,Low,Accessories,0
141626,2019-01-24 08:19:00,Los Angeles,1,8,Thursday,Weekday,1,1,150.0,High,Audio,0
141627,2019-01-16 10:02:00,Austin,1,10,Wednesday,Weekday,1,1,300.0,High,Electronics,0
141628,2019-01-20 13:03:00,Los Angeles,1,13,Sunday,Weekend,1,1,3.84,Low,Accessories,0
141629,2019-01-27 12:22:00,San Francisco,1,12,Sunday,Weekend,1,1,149.99,Medium,Electronics,0
141630,2019-01-20 17:28:00,Dallas,1,17,Sunday,Weekend,1,1,11.95,Low,Accessories,0
141631,2019-01-15 07:54:00,San Francisco,1,7,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
141632,2019-01-21 05:00:00,Seattle,1,5,Monday,Weekday,1,1,700.0,High,Electronics,0
141633,2019-01-12 20:41:00,San Francisco,1,20,Saturday,Weekend,1,1,3.84,Low,Accessories,0
141634,2019-01-20 18:23:00,Los Angeles,1,18,Sunday,Weekend,1,1,2.99,Low,Accessories,0
141635,2019-01-13 07:20:00,New York City,1,7,Sunday,Weekend,1,1,11.99,Low,Audio,0
141636,2019-01-09 10:24:00,Austin,1,10,Wednesday,Weekday,1,1,150.0,High,Audio,0
141637,2019-01-04 17:48:00,New York City,1,17,Friday,Weekday,2,1,7.68,Low,Accessories,0
141638,2019-01-05 08:07:00,Austin,1,8,Saturday,Weekend,2,1,5.98,Low,Accessories,0
141639,2019-01-23 16:39:00,San Francisco,1,16,Wednesday,Weekday,1,1,999.99,High,Electronics,0
141640,2019-01-02 01:27:00,San Francisco,1,1,Wednesday,Weekday,1,1,1700.0,High,Electronics,0
141641,2019-01-30 11:12:00,San Francisco,1,11,Wednesday,Weekday,1,1,109.99,Medium,Electronics,0
141642,2019-01-04 19:21:00,New York City,1,19,Friday,Weekday,1,1,2.99,Low,Accessories,0
141643,2019-01-29 21:41:00,Portland,1,21,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
141644,2019-01-01 14:21:00,Seattle,1,14,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
141645,2019-01-30 15:30:00,New York City,1,15,Wednesday,Weekday,2,2,26.939999999999998,Medium,"Accessories, Audio",1
141646,2019-01-01 20:59:00,Dallas,1,20,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
141647,2019-01-01 14:36:00,Atlanta,1,14,Tuesday,Weekday,1,1,109.99,Medium,Electronics,0
141648,2019-01-03 16:55:00,Austin,1,16,Thursday,Weekday,1,1,600.0,High,Electronics,0
141649,2019-01-30 15:16:00,Seattle,1,15,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
141650,2019-01-22 12:28:00,San Francisco,1,12,Tuesday,Weekday,2,1,5.98,Low,Accessories,0
141651,2019-01-24 08:33:00,Los Angeles,1,8,Thursday,Weekday,1,1,3.84,Low,Accessories,0
141652,2019-01-05 21:58:00,Boston,1,21,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
141653,2019-01-28 23:47:00,Portland,1,23,Monday,Weekday,1,1,3.84,Low,Accessories,0
141654,2019-01-23 14:48:00,San Francisco,1,14,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
141655,2019-01-16 13:38:00,Los Angeles,1,13,Wednesday,Weekday,1,1,11.99,Low,Audio,0
141656,2019-01-02 10:40:00,Atlanta,1,10,Wednesday,Weekday,1,1,150.0,High,Audio,0
141657,2019-01-13 20:36:00,Los Angeles,1,20,Sunday,Weekend,1,1,2.99,Low,Accessories,0
141658,2019-01-26 23:47:00,San Francisco,1,23,Saturday,Weekend,1,1,3.84,Low,Accessories,0
141659,2019-01-28 15:52:00,San Francisco,1,15,Monday,Weekday,1,1,1700.0,High,Electronics,0
141660,2019-01-11 13:57:00,Boston,1,13,Friday,Weekday,1,1,11.95,Low,Accessories,0
141661,2019-01-05 01:25:00,San Francisco,1,1,Saturday,Weekend,1,1,11.95,Low,Accessories,0
141662,2019-01-16 13:06:00,Boston,1,13,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
141663,2019-01-01 11:01:00,San Francisco,1,11,Tuesday,Weekday,1,1,700.0,High,Electronics,0
141664,2019-01-08 16:40:00,San Francisco,1,16,Tuesday,Weekday,1,1,600.0,High,Electronics,0
141665,2019-01-23 18:55:00,Boston,1,18,Wednesday,Weekday,1,1,389.99,High,Electronics,0
141666,2019-01-16 16:22:00,Boston,1,16,Wednesday,Weekday,2,1,7.68,Low,Accessories,0
141667,2019-01-23 15:14:00,San Francisco,1,15,Wednesday,Weekday,3,1,44.849999999999994,Medium,Accessories,0
141668,2019-01-15 14:18:00,San Francisco,1,14,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
141669,2019-01-29 15:43:00,New York City,1,15,Tuesday,Weekday,1,1,389.99,High,Electronics,0
141670,2019-01-31 12:52:00,Atlanta,1,12,Thursday,Weekday,1,1,700.0,High,Electronics,0
141671,2019-01-29 12:25:00,Boston,1,12,Tuesday,Weekday,2,1,5.98,Low,Accessories,0
141672,2019-01-27 23:05:00,Dallas,1,23,Sunday,Weekend,1,1,11.99,Low,Audio,0
141673,2019-01-27 19:23:00,Austin,1,19,Sunday,Weekend,1,1,11.95,Low,Accessories,0
141674,2019-01-28 06:28:00,Los Angeles,1,6,Monday,Weekday,1,1,2.99,Low,Accessories,0
141675,2019-01-04 10:09:00,Seattle,1,10,Friday,Weekday,3,1,35.849999999999994,Medium,Accessories,0
141676,2019-01-13 11:41:00,Portland,1,11,Sunday,Weekend,1,1,400.0,High,Electronics,0
141677,2019-01-03 18:50:00,New York City,1,18,Thursday,Weekday,1,1,149.99,Medium,Electronics,0
141678,2019-01-08 20:27:00,Boston,1,20,Tuesday,Weekday,1,1,150.0,High,Audio,0
141679,2019-01-03 19:55:00,San Francisco,1,19,Thursday,Weekday,1,1,379.99,High,Electronics,0
141680,2019-01-14 14:03:00,Portland,1,14,Monday,Weekday,2,1,23.9,Medium,Accessories,0
141681,2019-01-03 21:53:00,Atlanta,1,21,Thursday,Weekday,1,1,3.84,Low,Accessories,0
141682,2019-01-24 07:03:00,Los Angeles,1,7,Thursday,Weekday,1,1,379.99,High,Electronics,0
141683,2019-01-27 16:18:00,New York City,1,16,Sunday,Weekend,1,1,2.99,Low,Accessories,0
141684,2019-01-29 09:43:00,Seattle,1,9,Tuesday,Weekday,1,1,389.99,High,Electronics,0
141685,2019-01-14 00:38:00,Austin,1,0,Monday,Weekday,1,1,11.99,Low,Audio,0
141686,2019-01-22 13:25:00,San Francisco,1,13,Tuesday,Weekday,1,1,150.0,High,Audio,0
141687,2019-01-17 19:12:00,New York City,1,19,Thursday,Weekday,1,1,3.84,Low,Accessories,0
141688,2019-01-20 11:32:00,New York City,1,11,Sunday,Weekend,1,1,3.84,Low,Accessories,0
141689,2019-01-09 13:56:00,San Francisco,1,13,Wednesday,Weekday,1,1,379.99,High,Electronics,0
141690,2019-01-14 23:02:00,Boston,1,23,Monday,Weekday,1,1,1700.0,High,Electronics,0
141691,2019-01-18 18:34:00,New York City,1,18,Friday,Weekday,1,1,379.99,High,Electronics,0
141692,2019-01-27 19:46:00,Portland,1,19,Sunday,Weekend,1,1,99.99,Medium,Audio,0
141693,2019-01-07 22:01:00,New York City,1,22,Monday,Weekday,1,1,11.99,Low,Audio,0
141694,2019-01-12 15:43:00,Atlanta,1,15,Saturday,Weekend,1,1,11.99,Low,Audio,0
141695,2019-01-29 21:20:00,Boston,1,21,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
141696,2019-01-15 22:33:00,Seattle,1,22,Tuesday,Weekday,1,1,400.0,High,Electronics,0
141697,2019-01-16 05:50:00,New York City,1,5,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
141698,2019-01-06 19:56:00,Los Angeles,1,19,Sunday,Weekend,1,1,389.99,High,Electronics,0
141699,2019-01-28 08:13:00,Atlanta,1,8,Monday,Weekday,1,1,11.95,Low,Accessories,0
141700,2019-01-02 12:00:00,Dallas,1,12,Wednesday,Weekday,1,1,150.0,High,Audio,0
141701,2019-01-18 19:33:00,San Francisco,1,19,Friday,Weekday,1,1,1700.0,High,Electronics,0
141702,2019-01-27 18:33:00,Boston,1,18,Sunday,Weekend,1,1,700.0,High,Electronics,0
141703,2019-01-29 11:04:00,Portland,1,11,Tuesday,Weekday,1,1,700.0,High,Electronics,0
141704,2019-01-31 19:56:00,Seattle,1,19,Thursday,Weekday,1,1,389.99,High,Electronics,0
141705,2019-01-01 14:15:00,Boston,1,14,Tuesday,Weekday,1,1,150.0,High,Audio,0
141706,2019-01-19 13:38:00,Austin,1,13,Saturday,Weekend,1,1,11.95,Low,Accessories,0
141707,2019-01-13 00:53:00,Los Angeles,1,0,Sunday,Weekend,1,1,3.84,Low,Accessories,0
141708,2019-01-22 09:31:00,Seattle,1,9,Tuesday,Weekday,1,1,11.99,Low,Audio,0
141709,2019-01-24 23:45:00,Dallas,1,23,Thursday,Weekday,1,1,600.0,High,Electronics,0
141710,2019-01-23 00:00:00,New York City,1,0,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
141711,2019-01-18 13:11:00,New York City,1,13,Friday,Weekday,1,1,11.95,Low,Accessories,0
141712,2019-01-07 12:12:00,Los Angeles,1,12,Monday,Weekday,1,1,3.84,Low,Accessories,0
141713,2019-01-25 13:49:00,San Francisco,1,13,Friday,Weekday,1,1,11.95,Low,Accessories,0
141714,2019-01-27 20:27:00,New York City,1,20,Sunday,Weekend,1,1,11.95,Low,Accessories,0
141715,2019-01-22 00:30:00,Boston,1,0,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
141716,2019-01-17 09:58:00,Seattle,1,9,Thursday,Weekday,1,1,99.99,Medium,Audio,0
141717,2019-01-31 17:15:00,New York City,1,17,Thursday,Weekday,1,1,2.99,Low,Accessories,0
141718,2019-01-16 15:02:00,Dallas,1,15,Wednesday,Weekday,1,1,600.0,High,Electronics,0
141719,2019-01-10 13:34:00,Seattle,1,13,Thursday,Weekday,1,1,389.99,High,Electronics,0
141720,2019-01-25 19:58:00,New York City,1,19,Friday,Weekday,1,1,11.95,Low,Accessories,0
141721,2019-01-11 12:03:00,Atlanta,1,12,Friday,Weekday,1,1,3.84,Low,Accessories,0
141722,2019-01-06 14:06:00,Boston,1,14,Sunday,Weekend,1,1,1700.0,High,Electronics,0
141723,2019-01-14 22:05:00,Boston,1,22,Monday,Weekday,1,1,11.99,Low,Audio,0
141724,2019-01-06 18:43:00,Austin,1,18,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
141725,2019-01-09 18:16:00,Los Angeles,1,18,Wednesday,Weekday,1,1,11.99,Low,Audio,0
141726,2019-01-20 07:13:00,San Francisco,1,7,Sunday,Weekend,1,1,11.95,Low,Accessories,0
141727,2019-01-31 13:38:00,Atlanta,1,13,Thursday,Weekday,2,1,29.9,Medium,Accessories,0
141728,2019-01-14 00:00:00,New York City,1,0,Monday,Weekday,1,1,2.99,Low,Accessories,0
141729,2019-01-09 11:01:00,Los Angeles,1,11,Wednesday,Weekday,1,1,11.99,Low,Audio,0
141730,2019-01-23 16:23:00,Boston,1,16,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
141731,2019-01-29 19:24:00,San Francisco,1,19,Tuesday,Weekday,1,1,1700.0,High,Electronics,0
141732,2019-01-01 06:13:00,Atlanta,1,6,Tuesday,Weekday,1,1,700.0,High,Electronics,0
141733,2019-01-24 12:38:00,Austin,1,12,Thursday,Weekday,1,1,389.99,High,Electronics,0
141734,2019-01-29 15:48:00,Los Angeles,1,15,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
141735,2019-01-25 12:34:00,New York City,1,12,Friday,Weekday,1,1,379.99,High,Electronics,0
141736,2019-01-18 12:47:00,Seattle,1,12,Friday,Weekday,1,1,11.95,Low,Accessories,0
141737,2019-01-02 08:37:00,San Francisco,1,8,Wednesday,Weekday,1,1,999.99,High,Electronics,0
141738,2019-01-14 20:53:00,Atlanta,1,20,Monday,Weekday,2,2,714.95,High,"Accessories, Electronics",1
141739,2019-01-27 10:55:00,Atlanta,1,10,Sunday,Weekend,1,1,3.84,Low,Accessories,0
141740,2019-01-12 22:42:00,Atlanta,1,22,Saturday,Weekend,1,1,3.84,Low,Accessories,0
141741,2019-01-19 18:56:00,Boston,1,18,Saturday,Weekend,1,1,99.99,Medium,Audio,0
141742,2019-01-20 10:29:00,San Francisco,1,10,Sunday,Weekend,1,1,11.95,Low,Accessories,0
141743,2019-01-18 10:44:00,San Francisco,1,10,Friday,Weekday,1,1,11.95,Low,Accessories,0
141744,2019-01-10 15:55:00,Portland,1,15,Thursday,Weekday,1,1,150.0,High,Audio,0
141745,2019-01-19 00:24:00,Atlanta,1,0,Saturday,Weekend,2,1,5.98,Low,Accessories,0
141746,2019-01-14 21:39:00,Dallas,1,21,Monday,Weekday,2,1,29.9,Medium,Accessories,0
141747,2019-01-12 05:12:00,Los Angeles,1,5,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
141748,2019-01-09 09:46:00,Boston,1,9,Wednesday,Weekday,1,1,150.0,High,Audio,0
141749,2019-01-24 15:16:00,Atlanta,1,15,Thursday,Weekday,1,1,300.0,High,Electronics,0
141750,2019-01-23 16:46:00,Seattle,1,16,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
141751,2019-01-08 13:27:00,Los Angeles,1,13,Tuesday,Weekday,1,1,389.99,High,Electronics,0
